group,sample1,sample2,label
train,022_l_460_01.jpg,022_l_460_02.jpg,0
train,022_l_460_02.jpg,022_l_460_03.jpg,0
train,022_l_460_03.jpg,022_l_460_04.jpg,0
train,022_l_460_04.jpg,022_l_460_05.jpg,0
train,022_l_460_05.jpg,022_l_460_06.jpg,0
train,022_l_460_06.jpg,022_l_460_01.jpg,0
train,098_r_460_01.jpg,098_r_460_02.jpg,1
train,098_r_460_02.jpg,098_r_460_03.jpg,1
train,098_r_460_03.jpg,098_r_460_04.jpg,1
train,098_r_460_04.jpg,098_r_460_05.jpg,1
train,098_r_460_05.jpg,098_r_460_06.jpg,1
train,098_r_460_06.jpg,098_r_460_01.jpg,1
train,028_r_460_01.jpg,028_r_460_02.jpg,2
train,028_r_460_02.jpg,028_r_460_03.jpg,2
train,028_r_460_03.jpg,028_r_460_04.jpg,2
train,028_r_460_04.jpg,028_r_460_05.jpg,2
train,028_r_460_05.jpg,028_r_460_06.jpg,2
train,028_r_460_06.jpg,028_r_460_01.jpg,2
train,029_r_460_01.jpg,029_r_460_02.jpg,3
train,029_r_460_02.jpg,029_r_460_03.jpg,3
train,029_r_460_03.jpg,029_r_460_04.jpg,3
train,029_r_460_04.jpg,029_r_460_05.jpg,3
train,029_r_460_05.jpg,029_r_460_06.jpg,3
train,029_r_460_06.jpg,029_r_460_01.jpg,3
train,043_r_460_01.jpg,043_r_460_02.jpg,4
train,043_r_460_02.jpg,043_r_460_03.jpg,4
train,043_r_460_03.jpg,043_r_460_04.jpg,4
train,043_r_460_04.jpg,043_r_460_05.jpg,4
train,043_r_460_05.jpg,043_r_460_06.jpg,4
train,043_r_460_06.jpg,043_r_460_01.jpg,4
train,098_l_460_01.jpg,098_l_460_02.jpg,5
train,098_l_460_02.jpg,098_l_460_03.jpg,5
train,098_l_460_03.jpg,098_l_460_04.jpg,5
train,098_l_460_04.jpg,098_l_460_05.jpg,5
train,098_l_460_05.jpg,098_l_460_06.jpg,5
train,098_l_460_06.jpg,098_l_460_01.jpg,5
train,097_l_460_01.jpg,097_l_460_02.jpg,6
train,097_l_460_02.jpg,097_l_460_03.jpg,6
train,097_l_460_03.jpg,097_l_460_04.jpg,6
train,097_l_460_04.jpg,097_l_460_05.jpg,6
train,097_l_460_05.jpg,097_l_460_06.jpg,6
train,097_l_460_06.jpg,097_l_460_01.jpg,6
train,076_r_460_01.jpg,076_r_460_02.jpg,7
train,076_r_460_02.jpg,076_r_460_03.jpg,7
train,076_r_460_03.jpg,076_r_460_04.jpg,7
train,076_r_460_04.jpg,076_r_460_05.jpg,7
train,076_r_460_05.jpg,076_r_460_06.jpg,7
train,076_r_460_06.jpg,076_r_460_01.jpg,7
train,004_r_460_01.jpg,004_r_460_02.jpg,8
train,004_r_460_02.jpg,004_r_460_03.jpg,8
train,004_r_460_03.jpg,004_r_460_04.jpg,8
train,004_r_460_04.jpg,004_r_460_05.jpg,8
train,004_r_460_05.jpg,004_r_460_06.jpg,8
train,004_r_460_06.jpg,004_r_460_01.jpg,8
train,060_r_460_01.jpg,060_r_460_02.jpg,9
train,060_r_460_02.jpg,060_r_460_03.jpg,9
train,060_r_460_03.jpg,060_r_460_04.jpg,9
train,060_r_460_04.jpg,060_r_460_05.jpg,9
train,060_r_460_05.jpg,060_r_460_06.jpg,9
train,060_r_460_06.jpg,060_r_460_01.jpg,9
train,032_l_460_01.jpg,032_l_460_02.jpg,10
train,032_l_460_02.jpg,032_l_460_03.jpg,10
train,032_l_460_03.jpg,032_l_460_04.jpg,10
train,032_l_460_04.jpg,032_l_460_05.jpg,10
train,032_l_460_05.jpg,032_l_460_06.jpg,10
train,032_l_460_06.jpg,032_l_460_01.jpg,10
