group,sample1,sample2,label
train,0467/1_01.jpg,0467/1_02.jpg,0
train,0467/1_02.jpg,0467/1_03.jpg,0
train,0467/1_03.jpg,0467/1_04.jpg,0
train,0467/1_04.jpg,0467/1_05.jpg,0
train,0467/1_05.jpg,0467/1_06.jpg,0
train,0467/1_06.jpg,0467/2_01.jpg,0
train,0467/2_01.jpg,0467/2_02.jpg,0
train,0467/2_02.jpg,0467/2_03.jpg,0
train,0467/2_03.jpg,0467/2_04.jpg,0
train,0467/2_04.jpg,0467/2_05.jpg,0
train,0467/2_05.jpg,0467/2_06.jpg,0
train,0467/2_06.jpg,0467/1_01.jpg,0
train,0421/1_01.jpg,0421/1_02.jpg,1
train,0421/1_02.jpg,0421/1_03.jpg,1
train,0421/1_03.jpg,0421/1_04.jpg,1
train,0421/1_04.jpg,0421/1_05.jpg,1
train,0421/1_05.jpg,0421/1_06.jpg,1
train,0421/1_06.jpg,0421/2_01.jpg,1
train,0421/2_01.jpg,0421/2_02.jpg,1
train,0421/2_02.jpg,0421/2_03.jpg,1
train,0421/2_03.jpg,0421/2_04.jpg,1
train,0421/2_04.jpg,0421/2_05.jpg,1
train,0421/2_05.jpg,0421/2_06.jpg,1
train,0421/2_06.jpg,0421/1_01.jpg,1
train,0147/1_01.jpg,0147/1_02.jpg,2
train,0147/1_02.jpg,0147/1_03.jpg,2
train,0147/1_03.jpg,0147/1_04.jpg,2
train,0147/1_04.jpg,0147/1_05.jpg,2
train,0147/1_05.jpg,0147/1_06.jpg,2
train,0147/1_06.jpg,0147/2_01.jpg,2
train,0147/2_01.jpg,0147/2_02.jpg,2
train,0147/2_02.jpg,0147/2_03.jpg,2
train,0147/2_03.jpg,0147/2_04.jpg,2
train,0147/2_04.jpg,0147/2_05.jpg,2
train,0147/2_05.jpg,0147/2_06.jpg,2
train,0147/2_06.jpg,0147/1_01.jpg,2
train,0297/1_01.jpg,0297/1_02.jpg,3
train,0297/1_02.jpg,0297/1_03.jpg,3
train,0297/1_03.jpg,0297/1_04.jpg,3
train,0297/1_04.jpg,0297/1_05.jpg,3
train,0297/1_05.jpg,0297/1_06.jpg,3
train,0297/1_06.jpg,0297/2_01.jpg,3
train,0297/2_01.jpg,0297/2_02.jpg,3
train,0297/2_02.jpg,0297/2_03.jpg,3
train,0297/2_03.jpg,0297/2_04.jpg,3
train,0297/2_04.jpg,0297/2_05.jpg,3
train,0297/2_05.jpg,0297/2_06.jpg,3
train,0297/2_06.jpg,0297/1_01.jpg,3
train,0367/1_01.jpg,0367/1_02.jpg,4
train,0367/1_02.jpg,0367/1_03.jpg,4
train,0367/1_03.jpg,0367/1_04.jpg,4
train,0367/1_04.jpg,0367/1_05.jpg,4
train,0367/1_05.jpg,0367/1_06.jpg,4
train,0367/1_06.jpg,0367/2_01.jpg,4
train,0367/2_01.jpg,0367/2_02.jpg,4
train,0367/2_02.jpg,0367/2_03.jpg,4
train,0367/2_03.jpg,0367/2_04.jpg,4
train,0367/2_04.jpg,0367/2_05.jpg,4
train,0367/2_05.jpg,0367/2_06.jpg,4
train,0367/2_06.jpg,0367/1_01.jpg,4
train,0022/1_01.jpg,0022/1_02.jpg,5
train,0022/1_02.jpg,0022/1_03.jpg,5
train,0022/1_03.jpg,0022/1_04.jpg,5
train,0022/1_04.jpg,0022/1_05.jpg,5
train,0022/1_05.jpg,0022/1_06.jpg,5
train,0022/1_06.jpg,0022/2_01.jpg,5
train,0022/2_01.jpg,0022/2_02.jpg,5
train,0022/2_02.jpg,0022/2_03.jpg,5
train,0022/2_03.jpg,0022/2_04.jpg,5
train,0022/2_04.jpg,0022/2_05.jpg,5
train,0022/2_05.jpg,0022/2_06.jpg,5
train,0022/2_06.jpg,0022/1_01.jpg,5
train,0322/1_01.jpg,0322/1_02.jpg,6
train,0322/1_02.jpg,0322/1_03.jpg,6
train,0322/1_03.jpg,0322/1_04.jpg,6
train,0322/1_04.jpg,0322/1_05.jpg,6
train,0322/1_05.jpg,0322/1_06.jpg,6
train,0322/1_06.jpg,0322/2_01.jpg,6
train,0322/2_01.jpg,0322/2_02.jpg,6
train,0322/2_02.jpg,0322/2_03.jpg,6
train,0322/2_03.jpg,0322/2_04.jpg,6
train,0322/2_04.jpg,0322/2_05.jpg,6
train,0322/2_05.jpg,0322/2_06.jpg,6
train,0322/2_06.jpg,0322/1_01.jpg,6
train,0288/1_01.jpg,0288/1_02.jpg,7
train,0288/1_02.jpg,0288/1_03.jpg,7
train,0288/1_03.jpg,0288/1_04.jpg,7
train,0288/1_04.jpg,0288/1_05.jpg,7
train,0288/1_05.jpg,0288/1_06.jpg,7
train,0288/1_06.jpg,0288/2_01.jpg,7
train,0288/2_01.jpg,0288/2_02.jpg,7
train,0288/2_02.jpg,0288/2_03.jpg,7
train,0288/2_03.jpg,0288/2_04.jpg,7
train,0288/2_04.jpg,0288/2_05.jpg,7
train,0288/2_05.jpg,0288/2_06.jpg,7
train,0288/2_06.jpg,0288/1_01.jpg,7
train,0431/1_01.jpg,0431/1_02.jpg,8
train,0431/1_02.jpg,0431/1_03.jpg,8
train,0431/1_03.jpg,0431/1_04.jpg,8
train,0431/1_04.jpg,0431/1_05.jpg,8
train,0431/1_05.jpg,0431/1_06.jpg,8
train,0431/1_06.jpg,0431/2_01.jpg,8
train,0431/2_01.jpg,0431/2_02.jpg,8
train,0431/2_02.jpg,0431/2_03.jpg,8
train,0431/2_03.jpg,0431/2_04.jpg,8
train,0431/2_04.jpg,0431/2_05.jpg,8
train,0431/2_05.jpg,0431/2_06.jpg,8
train,0431/2_06.jpg,0431/1_01.jpg,8
train,0105/1_01.jpg,0105/1_02.jpg,9
train,0105/1_02.jpg,0105/1_03.jpg,9
train,0105/1_03.jpg,0105/1_04.jpg,9
train,0105/1_04.jpg,0105/1_05.jpg,9
train,0105/1_05.jpg,0105/1_06.jpg,9
train,0105/1_06.jpg,0105/2_01.jpg,9
train,0105/2_01.jpg,0105/2_02.jpg,9
train,0105/2_02.jpg,0105/2_03.jpg,9
train,0105/2_03.jpg,0105/2_04.jpg,9
train,0105/2_04.jpg,0105/2_05.jpg,9
train,0105/2_05.jpg,0105/2_06.jpg,9
train,0105/2_06.jpg,0105/1_01.jpg,9
train,0347/1_01.jpg,0347/1_02.jpg,10
train,0347/1_02.jpg,0347/1_03.jpg,10
train,0347/1_03.jpg,0347/1_04.jpg,10
train,0347/1_04.jpg,0347/1_05.jpg,10
train,0347/1_05.jpg,0347/1_06.jpg,10
train,0347/1_06.jpg,0347/2_01.jpg,10
train,0347/2_01.jpg,0347/2_02.jpg,10
train,0347/2_02.jpg,0347/2_03.jpg,10
train,0347/2_03.jpg,0347/2_04.jpg,10
train,0347/2_04.jpg,0347/2_05.jpg,10
train,0347/2_05.jpg,0347/2_06.jpg,10
train,0347/2_06.jpg,0347/1_01.jpg,10
train,0275/1_01.jpg,0275/1_02.jpg,11
train,0275/1_02.jpg,0275/1_03.jpg,11
train,0275/1_03.jpg,0275/1_04.jpg,11
train,0275/1_04.jpg,0275/1_05.jpg,11
train,0275/1_05.jpg,0275/1_06.jpg,11
train,0275/1_06.jpg,0275/2_01.jpg,11
train,0275/2_01.jpg,0275/2_02.jpg,11
train,0275/2_02.jpg,0275/2_03.jpg,11
train,0275/2_03.jpg,0275/2_04.jpg,11
train,0275/2_04.jpg,0275/2_05.jpg,11
train,0275/2_05.jpg,0275/2_06.jpg,11
train,0275/2_06.jpg,0275/1_01.jpg,11
train,0252/1_01.jpg,0252/1_02.jpg,12
train,0252/1_02.jpg,0252/1_03.jpg,12
train,0252/1_03.jpg,0252/1_04.jpg,12
train,0252/1_04.jpg,0252/1_05.jpg,12
train,0252/1_05.jpg,0252/1_06.jpg,12
train,0252/1_06.jpg,0252/2_01.jpg,12
train,0252/2_01.jpg,0252/2_02.jpg,12
train,0252/2_02.jpg,0252/2_03.jpg,12
train,0252/2_03.jpg,0252/2_04.jpg,12
train,0252/2_04.jpg,0252/2_05.jpg,12
train,0252/2_05.jpg,0252/2_06.jpg,12
train,0252/2_06.jpg,0252/1_01.jpg,12
train,0112/1_01.jpg,0112/1_02.jpg,13
train,0112/1_02.jpg,0112/1_03.jpg,13
train,0112/1_03.jpg,0112/1_04.jpg,13
train,0112/1_04.jpg,0112/1_05.jpg,13
train,0112/1_05.jpg,0112/1_06.jpg,13
train,0112/1_06.jpg,0112/2_01.jpg,13
train,0112/2_01.jpg,0112/2_02.jpg,13
train,0112/2_02.jpg,0112/2_03.jpg,13
train,0112/2_03.jpg,0112/2_04.jpg,13
train,0112/2_04.jpg,0112/2_05.jpg,13
train,0112/2_05.jpg,0112/2_06.jpg,13
train,0112/2_06.jpg,0112/1_01.jpg,13
train,0009/1_01.jpg,0009/1_02.jpg,14
train,0009/1_02.jpg,0009/1_03.jpg,14
train,0009/1_03.jpg,0009/1_04.jpg,14
train,0009/1_04.jpg,0009/1_05.jpg,14
train,0009/1_05.jpg,0009/1_06.jpg,14
train,0009/1_06.jpg,0009/2_01.jpg,14
train,0009/2_01.jpg,0009/2_02.jpg,14
train,0009/2_02.jpg,0009/2_03.jpg,14
train,0009/2_03.jpg,0009/2_04.jpg,14
train,0009/2_04.jpg,0009/2_05.jpg,14
train,0009/2_05.jpg,0009/2_06.jpg,14
train,0009/2_06.jpg,0009/1_01.jpg,14
train,0012/1_01.jpg,0012/1_02.jpg,15
train,0012/1_02.jpg,0012/1_03.jpg,15
train,0012/1_03.jpg,0012/1_04.jpg,15
train,0012/1_04.jpg,0012/1_05.jpg,15
train,0012/1_05.jpg,0012/1_06.jpg,15
train,0012/1_06.jpg,0012/2_01.jpg,15
train,0012/2_01.jpg,0012/2_02.jpg,15
train,0012/2_02.jpg,0012/2_03.jpg,15
train,0012/2_03.jpg,0012/2_04.jpg,15
train,0012/2_04.jpg,0012/2_05.jpg,15
train,0012/2_05.jpg,0012/2_06.jpg,15
train,0012/2_06.jpg,0012/1_01.jpg,15
train,0432/1_01.jpg,0432/1_02.jpg,16
train,0432/1_02.jpg,0432/1_03.jpg,16
train,0432/1_03.jpg,0432/1_04.jpg,16
train,0432/1_04.jpg,0432/1_05.jpg,16
train,0432/1_05.jpg,0432/1_06.jpg,16
train,0432/1_06.jpg,0432/2_01.jpg,16
train,0432/2_01.jpg,0432/2_02.jpg,16
train,0432/2_02.jpg,0432/2_03.jpg,16
train,0432/2_03.jpg,0432/2_04.jpg,16
train,0432/2_04.jpg,0432/2_05.jpg,16
train,0432/2_05.jpg,0432/2_06.jpg,16
train,0432/2_06.jpg,0432/1_01.jpg,16
train,0238/1_01.jpg,0238/1_02.jpg,17
train,0238/1_02.jpg,0238/1_03.jpg,17
train,0238/1_03.jpg,0238/1_04.jpg,17
train,0238/1_04.jpg,0238/1_05.jpg,17
