group,sample1,sample2,label
train,100_1.bmp,100_10.bmp,0
train,100_10.bmp,100_11.bmp,0
train,100_11.bmp,100_12.bmp,0
train,100_12.bmp,100_13.bmp,0
train,100_13.bmp,100_14.bmp,0
train,100_14.bmp,100_15.bmp,0
train,100_15.bmp,100_16.bmp,0
train,100_16.bmp,100_17.bmp,0
train,100_17.bmp,100_18.bmp,0
train,100_18.bmp,100_19.bmp,0
train,100_19.bmp,100_2.bmp,0
train,100_2.bmp,100_20.bmp,0
train,100_20.bmp,100_21.bmp,0
train,100_21.bmp,100_22.bmp,0
train,100_22.bmp,100_23.bmp,0
train,100_23.bmp,100_24.bmp,0
train,100_24.bmp,100_25.bmp,0
train,100_25.bmp,100_26.bmp,0
train,100_26.bmp,100_27.bmp,0
train,100_27.bmp,100_28.bmp,0
train,100_28.bmp,100_29.bmp,0
train,100_29.bmp,100_3.bmp,0
train,100_3.bmp,100_30.bmp,0
train,100_30.bmp,100_4.bmp,0
train,100_4.bmp,100_5.bmp,0
train,100_5.bmp,100_6.bmp,0
train,100_6.bmp,100_7.bmp,0
train,100_7.bmp,100_8.bmp,0
train,100_8.bmp,100_9.bmp,0
train,100_9.bmp,100_1.bmp,0
train,101_1.bmp,101_10.bmp,1
train,101_10.bmp,101_11.bmp,1
train,101_11.bmp,101_12.bmp,1
train,101_12.bmp,101_13.bmp,1
train,101_13.bmp,101_14.bmp,1
train,101_14.bmp,101_15.bmp,1
train,101_15.bmp,101_16.bmp,1
train,101_16.bmp,101_17.bmp,1
train,101_17.bmp,101_18.bmp,1
train,101_18.bmp,101_19.bmp,1
train,101_19.bmp,101_2.bmp,1
train,101_2.bmp,101_20.bmp,1
train,101_20.bmp,101_21.bmp,1
train,101_21.bmp,101_22.bmp,1
train,101_22.bmp,101_23.bmp,1
train,101_23.bmp,101_24.bmp,1
train,101_24.bmp,101_25.bmp,1
train,101_25.bmp,101_26.bmp,1
train,101_26.bmp,101_27.bmp,1
train,101_27.bmp,101_28.bmp,1
train,101_28.bmp,101_29.bmp,1
train,101_29.bmp,101_3.bmp,1
train,101_3.bmp,101_30.bmp,1
train,101_30.bmp,101_4.bmp,1
train,101_4.bmp,101_5.bmp,1
train,101_5.bmp,101_6.bmp,1
train,101_6.bmp,101_7.bmp,1
