group,sample1,sample2,label
train,PP/cold/38_0.jpg,PP/cold/38_1.jpg,0
train,PP/cold/38_1.jpg,PP/cold/38_2.jpg,0
train,PP/cold/38_2.jpg,PP/cold/38_3.jpg,0
train,PP/cold/38_3.jpg,PP/cold/38_4.jpg,0
train,PP/cold/38_4.jpg,PP/cold/38_5.jpg,0
train,PP/cold/38_5.jpg,PP/cold/38_6.jpg,0
train,PP/cold/38_6.jpg,PP/cold/38_7.jpg,0
train,PP/cold/38_7.jpg,PP/cold/38_8.jpg,0
train,PP/cold/38_8.jpg,PP/cold/38_9.jpg,0
train,PP/cold/38_9.jpg,PP/cold/38_10.jpg,0
train,PP/cold/38_10.jpg,PP/cold/38_11.jpg,0
train,PP/cold/38_11.jpg,PP/cold/38_12.jpg,0
train,PP/cold/38_12.jpg,PP/cold/38_13.jpg,0
train,PP/cold/38_13.jpg,PP/cold/38_14.jpg,0
train,PP/cold/38_14.jpg,PP/normal/38_0.jpg,0
train,PP/normal/38_0.jpg,PP/normal/38_1.jpg,0
train,PP/normal/38_1.jpg,PP/normal/38_2.jpg,0
train,PP/normal/38_2.jpg,PP/normal/38_3.jpg,0
train,PP/normal/38_3.jpg,PP/normal/38_4.jpg,0
train,PP/normal/38_4.jpg,PP/normal/38_5.jpg,0
train,PP/normal/38_5.jpg,PP/normal/38_6.jpg,0
train,PP/normal/38_6.jpg,PP/normal/38_7.jpg,0
train,PP/normal/38_7.jpg,PP/normal/38_8.jpg,0
train,PP/normal/38_8.jpg,PP/normal/38_9.jpg,0
train,PP/normal/38_9.jpg,PP/normal/38_10.jpg,0
train,PP/normal/38_10.jpg,PP/normal/38_11.jpg,0
train,PP/normal/38_11.jpg,PP/normal/38_12.jpg,0
train,PP/normal/38_12.jpg,PP/normal/38_13.jpg,0
train,PP/normal/38_13.jpg,PP/normal/38_14.jpg,0
train,PP/normal/38_14.jpg,PP/cold/38_0.jpg,0
train,PP/cold/24_0.jpg,PP/cold/24_1.jpg,1
train,PP/cold/24_1.jpg,PP/cold/24_2.jpg,1
train,PP/cold/24_2.jpg,PP/cold/24_3.jpg,1
train,PP/cold/24_3.jpg,PP/cold/24_4.jpg,1
train,PP/cold/24_4.jpg,PP/cold/24_5.jpg,1
train,PP/cold/24_5.jpg,PP/cold/24_6.jpg,1
train,PP/cold/24_6.jpg,PP/cold/24_7.jpg,1
train,PP/cold/24_7.jpg,PP/cold/24_8.jpg,1
train,PP/cold/24_8.jpg,PP/cold/24_9.jpg,1
train,PP/cold/24_9.jpg,PP/cold/24_10.jpg,1
train,PP/cold/24_10.jpg,PP/cold/24_11.jpg,1
train,PP/cold/24_11.jpg,PP/cold/24_12.jpg,1
train,PP/cold/24_12.jpg,PP/cold/24_13.jpg,1
train,PP/cold/24_13.jpg,PP/cold/24_14.jpg,1
train,PP/cold/24_14.jpg,PP/normal/24_0.jpg,1
train,PP/normal/24_0.jpg,PP/normal/24_1.jpg,1
train,PP/normal/24_1.jpg,PP/normal/24_2.jpg,1
train,PP/normal/24_2.jpg,PP/normal/24_3.jpg,1
train,PP/normal/24_3.jpg,PP/normal/24_4.jpg,1
train,PP/normal/24_4.jpg,PP/normal/24_5.jpg,1
train,PP/normal/24_5.jpg,PP/normal/24_6.jpg,1
train,PP/normal/24_6.jpg,PP/normal/24_7.jpg,1
train,PP/normal/24_7.jpg,PP/normal/24_8.jpg,1
train,PP/normal/24_8.jpg,PP/normal/24_9.jpg,1
train,PP/normal/24_9.jpg,PP/normal/24_10.jpg,1
train,PP/normal/24_10.jpg,PP/normal/24_11.jpg,1
train,PP/normal/24_11.jpg,PP/normal/24_12.jpg,1
train,PP/normal/24_12.jpg,PP/normal/24_13.jpg,1
train,PP/normal/24_13.jpg,PP/normal/24_14.jpg,1
train,PP/normal/24_14.jpg,PP/cold/24_0.jpg,1
train,PP/cold/66_0.jpg,PP/cold/66_1.jpg,2
train,PP/cold/66_1.jpg,PP/cold/66_2.jpg,2
train,PP/cold/66_2.jpg,PP/cold/66_3.jpg,2
train,PP/cold/66_3.jpg,PP/cold/66_4.jpg,2
train,PP/cold/66_4.jpg,PP/cold/66_5.jpg,2
train,PP/cold/66_5.jpg,PP/cold/66_6.jpg,2
train,PP/cold/66_6.jpg,PP/cold/66_7.jpg,2
train,PP/cold/66_7.jpg,PP/cold/66_8.jpg,2
train,PP/cold/66_8.jpg,PP/cold/66_9.jpg,2
train,PP/cold/66_9.jpg,PP/cold/66_10.jpg,2
train,PP/cold/66_10.jpg,PP/cold/66_11.jpg,2
train,PP/cold/66_11.jpg,PP/cold/66_12.jpg,2
train,PP/cold/66_12.jpg,PP/cold/66_13.jpg,2
train,PP/cold/66_13.jpg,PP/cold/66_14.jpg,2
train,PP/cold/66_14.jpg,PP/normal/66_0.jpg,2
train,PP/normal/66_0.jpg,PP/normal/66_1.jpg,2
train,PP/normal/66_1.jpg,PP/normal/66_2.jpg,2
train,PP/normal/66_2.jpg,PP/normal/66_3.jpg,2
train,PP/normal/66_3.jpg,PP/normal/66_4.jpg,2
train,PP/normal/66_4.jpg,PP/normal/66_5.jpg,2
train,PP/normal/66_5.jpg,PP/normal/66_6.jpg,2
train,PP/normal/66_6.jpg,PP/normal/66_7.jpg,2
train,PP/normal/66_7.jpg,PP/normal/66_8.jpg,2
train,PP/normal/66_8.jpg,PP/normal/66_9.jpg,2
train,PP/normal/66_9.jpg,PP/normal/66_10.jpg,2
train,PP/normal/66_10.jpg,PP/normal/66_11.jpg,2
train,PP/normal/66_11.jpg,PP/normal/66_12.jpg,2
train,PP/normal/66_12.jpg,PP/normal/66_13.jpg,2
train,PP/normal/66_13.jpg,PP/normal/66_14.jpg,2
train,PP/normal/66_14.jpg,PP/cold/66_0.jpg,2
train,PP/cold/26_0.jpg,PP/cold/26_1.jpg,3
train,PP/cold/26_1.jpg,PP/cold/26_2.jpg,3
train,PP/cold/26_2.jpg,PP/cold/26_3.jpg,3
train,PP/cold/26_3.jpg,PP/cold/26_4.jpg,3
train,PP/cold/26_4.jpg,PP/cold/26_5.jpg,3
train,PP/cold/26_5.jpg,PP/cold/26_6.jpg,3
train,PP/cold/26_6.jpg,PP/cold/26_7.jpg,3
train,PP/cold/26_7.jpg,PP/cold/26_8.jpg,3
train,PP/cold/26_8.jpg,PP/cold/26_9.jpg,3
train,PP/cold/26_9.jpg,PP/cold/26_10.jpg,3
train,PP/cold/26_10.jpg,PP/cold/26_11.jpg,3
train,PP/cold/26_11.jpg,PP/cold/26_12.jpg,3
train,PP/cold/26_12.jpg,PP/cold/26_13.jpg,3
train,PP/cold/26_13.jpg,PP/cold/26_14.jpg,3
train,PP/cold/26_14.jpg,PP/normal/26_0.jpg,3
train,PP/normal/26_0.jpg,PP/normal/26_1.jpg,3
train,PP/normal/26_1.jpg,PP/normal/26_2.jpg,3
train,PP/normal/26_2.jpg,PP/normal/26_3.jpg,3
train,PP/normal/26_3.jpg,PP/normal/26_4.jpg,3
train,PP/normal/26_4.jpg,PP/normal/26_5.jpg,3
train,PP/normal/26_5.jpg,PP/normal/26_6.jpg,3
train,PP/normal/26_6.jpg,PP/normal/26_7.jpg,3
train,PP/normal/26_7.jpg,PP/normal/26_8.jpg,3
train,PP/normal/26_8.jpg,PP/normal/26_9.jpg,3
train,PP/normal/26_9.jpg,PP/normal/26_10.jpg,3
train,PP/normal/26_10.jpg,PP/normal/26_11.jpg,3
train,PP/normal/26_11.jpg,PP/normal/26_12.jpg,3
train,PP/normal/26_12.jpg,PP/normal/26_13.jpg,3
train,PP/normal/26_13.jpg,PP/normal/26_14.jpg,3
train,PP/normal/26_14.jpg,PP/cold/26_0.jpg,3
train,PP/cold/70_0.jpg,PP/cold/70_1.jpg,4
train,PP/cold/70_1.jpg,PP/cold/70_2.jpg,4
train,PP/cold/70_2.jpg,PP/cold/70_3.jpg,4
train,PP/cold/70_3.jpg,PP/cold/70_4.jpg,4
train,PP/cold/70_4.jpg,PP/cold/70_5.jpg,4
train,PP/cold/70_5.jpg,PP/cold/70_6.jpg,4
train,PP/cold/70_6.jpg,PP/cold/70_7.jpg,4
train,PP/cold/70_7.jpg,PP/cold/70_8.jpg,4
train,PP/cold/70_8.jpg,PP/cold/70_9.jpg,4
train,PP/cold/70_9.jpg,PP/cold/70_10.jpg,4
train,PP/cold/70_10.jpg,PP/cold/70_11.jpg,4
train,PP/cold/70_11.jpg,PP/cold/70_12.jpg,4
train,PP/cold/70_12.jpg,PP/cold/70_13.jpg,4
train,PP/cold/70_13.jpg,PP/cold/70_14.jpg,4
train,PP/cold/70_14.jpg,PP/normal/70_0.jpg,4
train,PP/normal/70_0.jpg,PP/normal/70_1.jpg,4
train,PP/normal/70_1.jpg,PP/normal/70_2.jpg,4
train,PP/normal/70_2.jpg,PP/normal/70_3.jpg,4
train,PP/normal/70_3.jpg,PP/normal/70_4.jpg,4
train,PP/normal/70_4.jpg,PP/normal/70_5.jpg,4
train,PP/normal/70_5.jpg,PP/normal/70_6.jpg,4
train,PP/normal/70_6.jpg,PP/normal/70_7.jpg,4
train,PP/normal/70_7.jpg,PP/normal/70_8.jpg,4
train,PP/normal/70_8.jpg,PP/normal/70_9.jpg,4
train,PP/normal/70_9.jpg,PP/normal/70_10.jpg,4
train,PP/normal/70_10.jpg,PP/normal/70_11.jpg,4
train,PP/normal/70_11.jpg,PP/normal/70_12.jpg,4
train,PP/normal/70_12.jpg,PP/normal/70_13.jpg,4
train,PP/normal/70_13.jpg,PP/normal/70_14.jpg,4
train,PP/normal/70_14.jpg,PP/cold/70_0.jpg,4
train,PP/cold/41_0.jpg,PP/cold/41_1.jpg,5
train,PP/cold/41_1.jpg,PP/cold/41_2.jpg,5
train,PP/cold/41_2.jpg,PP/cold/41_3.jpg,5
train,PP/cold/41_3.jpg,PP/cold/41_4.jpg,5
train,PP/cold/41_4.jpg,PP/cold/41_5.jpg,5
train,PP/cold/41_5.jpg,PP/cold/41_6.jpg,5
train,PP/cold/41_6.jpg,PP/cold/41_7.jpg,5
train,PP/cold/41_7.jpg,PP/cold/41_8.jpg,5
train,PP/cold/41_8.jpg,PP/cold/41_9.jpg,5
train,PP/cold/41_9.jpg,PP/cold/41_10.jpg,5
train,PP/cold/41_10.jpg,PP/cold/41_11.jpg,5
train,PP/cold/41_11.jpg,PP/cold/41_12.jpg,5
train,PP/cold/41_12.jpg,PP/cold/41_13.jpg,5
train,PP/cold/41_13.jpg,PP/cold/41_14.jpg,5
train,PP/cold/41_14.jpg,PP/normal/41_0.jpg,5
train,PP/normal/41_0.jpg,PP/normal/41_1.jpg,5
train,PP/normal/41_1.jpg,PP/normal/41_2.jpg,5
train,PP/normal/41_2.jpg,PP/normal/41_3.jpg,5
train,PP/normal/41_3.jpg,PP/normal/41_4.jpg,5
train,PP/normal/41_4.jpg,PP/normal/41_5.jpg,5
train,PP/normal/41_5.jpg,PP/normal/41_6.jpg,5
train,PP/normal/41_6.jpg,PP/normal/41_7.jpg,5
train,PP/normal/41_7.jpg,PP/normal/41_8.jpg,5
train,PP/normal/41_8.jpg,PP/normal/41_9.jpg,5
train,PP/normal/41_9.jpg,PP/normal/41_10.jpg,5
train,PP/normal/41_10.jpg,PP/normal/41_11.jpg,5
train,PP/normal/41_11.jpg,PP/normal/41_12.jpg,5
train,PP/normal/41_12.jpg,PP/normal/41_13.jpg,5
train,PP/normal/41_13.jpg,PP/normal/41_14.jpg,5
train,PP/normal/41_14.jpg,PP/cold/41_0.jpg,5
train,PP/cold/76_0.jpg,PP/cold/76_1.jpg,6
train,PP/cold/76_1.jpg,PP/cold/76_2.jpg,6
train,PP/cold/76_2.jpg,PP/cold/76_3.jpg,6
train,PP/cold/76_3.jpg,PP/cold/76_4.jpg,6
train,PP/cold/76_4.jpg,PP/cold/76_5.jpg,6
train,PP/cold/76_5.jpg,PP/cold/76_6.jpg,6
train,PP/cold/76_6.jpg,PP/cold/76_7.jpg,6
train,PP/cold/76_7.jpg,PP/cold/76_8.jpg,6
train,PP/cold/76_8.jpg,PP/cold/76_9.jpg,6
train,PP/cold/76_9.jpg,PP/cold/76_10.jpg,6
train,PP/cold/76_10.jpg,PP/cold/76_11.jpg,6
train,PP/cold/76_11.jpg,PP/cold/76_12.jpg,6
train,PP/cold/76_12.jpg,PP/cold/76_13.jpg,6
train,PP/cold/76_13.jpg,PP/cold/76_14.jpg,6
train,PP/cold/76_14.jpg,PP/normal/76_0.jpg,6
train,PP/normal/76_0.jpg,PP/normal/76_1.jpg,6
train,PP/normal/76_1.jpg,PP/normal/76_2.jpg,6
train,PP/normal/76_2.jpg,PP/normal/76_3.jpg,6
train,PP/normal/76_3.jpg,PP/normal/76_4.jpg,6
train,PP/normal/76_4.jpg,PP/normal/76_5.jpg,6
train,PP/normal/76_5.jpg,PP/normal/76_6.jpg,6
train,PP/normal/76_6.jpg,PP/normal/76_7.jpg,6
train,PP/normal/76_7.jpg,PP/normal/76_8.jpg,6
train,PP/normal/76_8.jpg,PP/normal/76_9.jpg,6
train,PP/normal/76_9.jpg,PP/normal/76_10.jpg,6
train,PP/normal/76_10.jpg,PP/normal/76_11.jpg,6
train,PP/normal/76_11.jpg,PP/normal/76_12.jpg,6
train,PP/normal/76_12.jpg,PP/normal/76_13.jpg,6
train,PP/normal/76_13.jpg,PP/normal/76_14.jpg,6
train,PP/normal/76_14.jpg,PP/cold/76_0.jpg,6
train,PP/cold/98_0.jpg,PP/cold/98_1.jpg,7
train,PP/cold/98_1.jpg,PP/cold/98_2.jpg,7
train,PP/cold/98_2.jpg,PP/cold/98_3.jpg,7
train,PP/cold/98_3.jpg,PP/cold/98_4.jpg,7
train,PP/cold/98_4.jpg,PP/cold/98_5.jpg,7
train,PP/cold/98_5.jpg,PP/cold/98_6.jpg,7
train,PP/cold/98_6.jpg,PP/cold/98_7.jpg,7
train,PP/cold/98_7.jpg,PP/cold/98_8.jpg,7
train,PP/cold/98_8.jpg,PP/cold/98_9.jpg,7
train,PP/cold/98_9.jpg,PP/cold/98_10.jpg,7
train,PP/cold/98_10.jpg,PP/cold/98_11.jpg,7
train,PP/cold/98_11.jpg,PP/cold/98_12.jpg,7
train,PP/cold/98_12.jpg,PP/cold/98_13.jpg,7
train,PP/cold/98_13.jpg,PP/cold/98_14.jpg,7
train,PP/cold/98_14.jpg,PP/normal/98_0.jpg,7
train,PP/normal/98_0.jpg,PP/normal/98_1.jpg,7
train,PP/normal/98_1.jpg,PP/normal/98_2.jpg,7
train,PP/normal/98_2.jpg,PP/normal/98_3.jpg,7
train,PP/normal/98_3.jpg,PP/normal/98_4.jpg,7
train,PP/normal/98_4.jpg,PP/normal/98_5.jpg,7
train,PP/normal/98_5.jpg,PP/normal/98_6.jpg,7
train,PP/normal/98_6.jpg,PP/normal/98_7.jpg,7
train,PP/normal/98_7.jpg,PP/normal/98_8.jpg,7
train,PP/normal/98_8.jpg,PP/normal/98_9.jpg,7
train,PP/normal/98_9.jpg,PP/normal/98_10.jpg,7
train,PP/normal/98_10.jpg,PP/normal/98_11.jpg,7
train,PP/normal/98_11.jpg,PP/normal/98_12.jpg,7
train,PP/normal/98_12.jpg,PP/normal/98_13.jpg,7
train,PP/normal/98_13.jpg,PP/normal/98_14.jpg,7
train,PP/normal/98_14.jpg,PP/cold/98_0.jpg,7
train,PP/cold/89_0.jpg,PP/cold/89_1.jpg,8
train,PP/cold/89_1.jpg,PP/cold/89_2.jpg,8
train,PP/cold/89_2.jpg,PP/cold/89_3.jpg,8
train,PP/cold/89_3.jpg,PP/cold/89_4.jpg,8
train,PP/cold/89_4.jpg,PP/cold/89_5.jpg,8
train,PP/cold/89_5.jpg,PP/cold/89_6.jpg,8
train,PP/cold/89_6.jpg,PP/cold/89_7.jpg,8
train,PP/cold/89_7.jpg,PP/cold/89_8.jpg,8
train,PP/cold/89_8.jpg,PP/cold/89_9.jpg,8
train,PP/cold/89_9.jpg,PP/cold/89_10.jpg,8
train,PP/cold/89_10.jpg,PP/cold/89_11.jpg,8
train,PP/cold/89_11.jpg,PP/cold/89_12.jpg,8
train,PP/cold/89_12.jpg,PP/cold/89_13.jpg,8
train,PP/cold/89_13.jpg,PP/cold/89_14.jpg,8
train,PP/cold/89_14.jpg,PP/normal/89_0.jpg,8
train,PP/normal/89_0.jpg,PP/normal/89_1.jpg,8
train,PP/normal/89_1.jpg,PP/normal/89_2.jpg,8
train,PP/normal/89_2.jpg,PP/normal/89_3.jpg,8
train,PP/normal/89_3.jpg,PP/normal/89_4.jpg,8
train,PP/normal/89_4.jpg,PP/normal/89_5.jpg,8
train,PP/normal/89_5.jpg,PP/normal/89_6.jpg,8
train,PP/normal/89_6.jpg,PP/normal/89_7.jpg,8
train,PP/normal/89_7.jpg,PP/normal/89_8.jpg,8
train,PP/normal/89_8.jpg,PP/normal/89_9.jpg,8
train,PP/normal/89_9.jpg,PP/normal/89_10.jpg,8
train,PP/normal/89_10.jpg,PP/normal/89_11.jpg,8
train,PP/normal/89_11.jpg,PP/normal/89_12.jpg,8
train,PP/normal/89_12.jpg,PP/normal/89_13.jpg,8
train,PP/normal/89_13.jpg,PP/normal/89_14.jpg,8
train,PP/normal/89_14.jpg,PP/cold/89_0.jpg,8
